url,title,price,short_description,full_description
http://www.amazon.com/AC85-265V-Downlight-Candle-Light-Screw/dp/B00NQBDBWY,AC85-265V 3W 24 LEDs Downlight Candle Light E14 Screw Base Pure White,$6.29," Product Name : LED Candle Light;Base Type : E14;Voltage : AC 85-265V
 Power : 3W;LED Number : 24;Color Temperature : 6000-6500K
 Light Color : Pure White;Exterior Material : Plastic, Aluminum Alloy, Glass
 Exterior Color : Silver Tone, Clear;Overall Size : 13 x 3.5cm/5.1"" x 1.4"" (H*D)
 Net Weight : 52g;Package Content : 1 x LED Candle Light","E14 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Randomly-Flashlight-Compartment-Everywhere-Batteries/dp/B002IR7VYQ,"1 (One) Blue or Black or Gun Metal Silver or Copper Gold (Sent Randomly) 12 Light Bulbs LED Super Intense Bright Heavy Duty Aluminum Flashlight. Perfect for Camping Sport, Safety Pack, Car Glove Compartment, Garage, Tools Work Shop, Office ......Anywhere or Everywhere. 3 AAA Battery Batteries Included - Great Value Gifts!",Not Found," Provides intense bright white light yet uses little battery power.
 Long lasting bulb life
 Water & shock resistant
 Push button on/off switch",
http://www.amazon.com/AC85-265V-Candle-Light-Screw-White/dp/B00NQB2UMG,AC85-265V 4W 8 LEDs Candle Light Bulb E14 Screw Base Warm White,$6.20," Product Name : LED Candle Light;Base Type : E14;Voltage : AC 85-265V
 Power : 4W;LED Number : 8;Color Temperature : 3050-3200K
 Light Color : Warm White;Exterior Material : Plastic, Aluminum Alloy, Glass
 Exterior Color : SilverTone, Clear;Overall Size : 14.4 x 3.5cm/5.7"" x 1.4"" (H*D)
 Net Weight : 60g;Package Content : 1 x LED Candle Light","E14 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/UMR-LED-Fluorescent-Replacement-Connectors/dp/B018OXF5PE,"UMR Linkable LED Tube Light, 4ft 22w (60w Fluorescent Replacement), 2640 Lumens, 6500k Daylight Cool White, All in One Ultra Bright Fixture w/ Mountable Brackets, Connector Included",$24.95," Incomparable brightness: 2640 lumen 6500k cool white light output @ only 22 watts (120 lm/w)
 Linkable up to 6 tubes - choose between ""no gap"" connector for flush connection and flexible extension wire (both included)
 Super energy efficient: save up to 70% on lighting electricity bill when switching from fluorescent lights
 Ultra-sleek professional-grade design w/ effortless Plug & Play installation
 Extremely easy mounting: quick and easy fit. Both snap-in clipable and hanging options included","Includes one (1) modern-designed 22W LED tube light, one (1) naked wire input power cable, one (1) ""no gap"" connector, two (2) mounted holders, and two (2) nails. Can be mounted under/around cabinet/counter, hung from the ceiling, or placed anywhere else in the home, kitchen, garage, shop, office, or warehouse. The options are limitless, and installation is super easy! Note: these lights are not currently dimmable. Power outlet cord, flexible extension wire, and hanging cables not included."
http://www.amazon.com/85-265V-LEDs-Candle-White-Light/dp/B00NQBJPYW,AC 85-265V 3W 3 LEDs Candle Lamp Bulb E14 White Light,$5.85," Product Name : LED Candle light;Base type : E14;Total power : 3W
 Working Voltage : AC 85-265V;Color Temperature : 6000-6500K;LED Number : 3
 Light Color : White;Material : Plastic, Aluminum Alloy
 Color : Clear, Gold Tone;Total Size : 10.8x 4cm/4.3"" x 1.6"" (H*D)
 Net Weight : 38g;Package Content : 1 x LED Candle light","E14 screw base of this Light Bulb for easy installation.It is an ideal replacement for your dameged E14 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/LEDs-Candle-Socket-White-Light/dp/B00NQBFCNU,4W 32 LEDs Bent Tip Candle Bulb Lamp E14 Socket Warm White Light,$6.99," Product Name : LED Candle Light;Base type : E14
 Total power : 4W;LED Number : 32
 Light Color : Warm White;Material : Plastic, Aluminum Alloy
 Color : Clear, Silver Tone;Total Size : 13.4 x 3.5cm/5.3"" x 1.4"" (H*D)
 Net Weight : 53g;Package Content : 1 x LED Candle Light","E14 screw base of this Light Bulb for easy installation.It is an ideal replacement for your dameged E14 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/LEDs-Candle-Socket-White-Light/dp/B00NQBE4BQ,4W 8 LEDs Bent Tip Candle Bulb Lamp E27 Socket White Light,$6.20," Product Name : LED Candle light;Base type : E27
 Total power : 4W;LED Number : 8
 Light Color : White;Material : Plastic, Aluminum Alloy
 Color : Clear, Gold Tone, Silver Tone;Total Size : 13.4 x 3.5cm/5.3"" x 1.4"" (H*D)
 Net Weight : 45g;Package Content : 1 x LED Candle light","E27 screw base of this Light Bulb for easy installation.It is an ideal replacement for your dameged E27 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Denver-Broncos-LED-Neon-Sign/dp/B00S0CD5C0,Denver Broncos LED Neon Sign - Light Sign,$40.00," LED sign measures roughly 12""x8""
 Uses real LED bulbs to shine a bright neon light over a 3D engraved image
 Includes plug & cord with voltage suitable for worldwide use
 Elegant metal chain included for fast, easy set up
 Blue neon light sign will add a unique, attractive glow to any room!","Sign has a sleek design measuring roughly 12""x8"" so it can fit easily on most walls! Includes a plug and cord with voltage suitable for worldwide use and an elegant metal chain for hanging. Neon light sign uses real LED bulbs (as seen in the angled 2nd gallery photo) to shine over the 3D engraved image. Sign will look great in your room, shop, pub, bar, restaurant, garage, man cave or anywhere you like!"
http://www.amazon.com/AC85-265V-32-LED-Downlight-Candle-Socket/dp/B00NQBQCIY,AC85-265V 4W 32-LED Downlight Candle Light Bulb E14 Socket Warm White,$6.99," Product Name : LED Candle Light;Base Type : E14;Voltage : AC 85-265V
 Power : 4W;LED Number : 32;Color Temperature : 3050-3200K
 Light Color : Warm White;Exterior Material : Plastic, Aluminum Alloy, Glass
 Exterior Color : Silver Tone, Clear;Overall Size : 11.5 x 3.6cm/4.5"" x 1.4"" (H*D)
 Net Weight : 68g;Package Content : 1 x LED Candle Light","E14 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/AC85-265V-Power-50-LED-Candle-Socket/dp/B00NQBFGSQ,AC85-265V 4W Power 50-LED Candle Light Bulb E14 Socket Warm White,$7.19," Product Name : LED Candle Light;Base Type : E14;Voltage : AC 85-265V
 Power : 4W;LED Number : 50;Color Temperature : 3050-3200K
 Light Color : Warm White;Exterior Material : Plastic, Aluminum Alloy, Glass
 Exterior Color : Gold Tone, Clear;Overall Size : 11.5 x 3.5cm/4.5"" x 1.4"" (H*D)
 Net Weight : 73g;Package Content : 1 x LED Candle Light","E14 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb. Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/30-watt-250-watt-Equivalent-Lumens-Output/dp/B00I6HOUL4,"30-watt LED Corn Style Bulb (250-watt Equivalent) 3200 Lumens Output - Omnidirectional - E26 Medium Base - Warm White 2700k - Replacement for Metal Halide, Halogen and Incandescent - Covered Outdoor or Indoor Use for Patios, Landscape, Living Room, Shop and Garage - High Quality LED Chips and Driver - Aluminum Heat Sink",Not Found," Up to 20 year (50,000 hours) life span or 20x of incandescent, You save money by buying one LED instead of 20 bulbs
 Ideal for use in garages, shops, offices, storage spaces, covered out door lighting, and anywhere else a bright white light is desired
 No mercury, lead or any other toxic substances, Enjoy being environmentally conscious, while saving you money with a no compromise lighting solution providing excellent brightness and comfortable color temperatures
 Established manufacturer with extensive experience in the LED business with a wide variety of products sold around the world and a 3 year warranty","New design with latest technology 30 watt LED Corn style bulb is rigorously tested at the assembly line to ensure quality products. Some of the most efficient LED's on the market are used in the manufacturing of this bulb making it the ultimate energy saver. With 3200 lumens this bulb is equivalent to a 200 watt incandescent bulb or a 90 watt CFL or a 35W normal LED Bulb. Excellent choice for hard to reach areas where often replacement of bulbs is undesired. Also works well in applications where the bulb is used frequently or constantly on for maximum savings.The LED bulb can operate in freezing temperatures without any need to warm up and during hot summers without color change as it is designed with internal aluminum heat sinks to dissipate heat. This LED bulb is designed to stay cooler than both CFL and incandescent bulbs as well as many inferior LED designs. The unique omnidirectional design provides even lighting throughout a room and does not suffer from spotlight effect. Durable construction provides more protection from impacts and vibrations. No glass used, reduces possibilities of injuries. The LED bulb does not contain toxic substances like mercury as used in CFL's. This bulb is compatible with all 120V AC applications that utilise the US E26 base (Standard Bulb Base Size) For use in the United states. Please note this is a high power high Lumen bulb and is larger in size than a normal incandescent bulb. Please check the dimensions for your application. We encourage you to compare the specifications to the other bulbs available and we believe you will see that this bulb is far more efficient and reliable."
http://www.amazon.com/100-240V-G60-5W-Screw-Energy-Saving/dp/B0167ZT3UO,AC 100-240V G60-5W E27 Screw Base Warm White LED Energy Saving Bulb,$12.57," Material: Plastic, Metal; Product Name: LED Bulb; Housing Color: Gray,White
 Light Color: Warm White; Shell Color: Gray,White; Base Type: E27 Screw Base
 Voltage: AC 100-240V; Power: 5W; Model: G60-5W(A)
 Frequency: 50-60Hz; CCT: 3000-3500K; Ball Diameter: 56mm/2.2""","Energy saving: with high efficiency constant current driver, low power consumption.E27 screw base of this Light Bulb for easy installation.It is an ideal replacement for your dameged E27 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Pittsburgh-Steelers-LED-Neon-Sign/dp/B00S0DA3HY,Pittsburgh Steelers LED Neon Sign - Light Sign,$40.00," LED sign measures roughly 12""x9""
 Uses real LED bulbs to shine a bright neon light over a 3D engraved image
 Includes plug & cord with voltage suitable for worldwide use
 Elegant metal chain included for fast, easy set up
 Yellow neon light sign will add a unique, attractive glow to any room!","Sign has a sleek design measuring roughly 12""x9"" so it can fit easily on most walls! Includes a plug and cord with voltage suitable for worldwide use and an elegant metal chain for hanging. Neon light sign uses real LED bulbs (as seen in the angled 2nd gallery photo) to shine over the 3D engraved image. Sign will look great in your room, shop, pub, bar, restaurant, garage, man cave or anywhere you like!"
http://www.amazon.com/Socket-LEDs-White-Light-Candle/dp/B00NQBFP7I,4W E14 Socket 32 LEDs Warm White Light Bent Top Candle Bulb Lamp,$7.00," Product Name : LED Candle Light;Base type : E14
 Total power : 4W;LED Number : 32
 Light Color : Warm White;Material : Plastic, Aluminum Alloy
 Color : Clear, Gold Tone;Total Size : 13.4 x 3.5cm/5.3"" x 1.4"" (H*D)
 Net Weight : 53g;Package Content : 1 x LED Candle Light","Specifications:Description:E14 screw base of this Light Bulb for easy installation.It is an ideal replacement for your dameged E14 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/AC85-265V-Power-8-LED-Downlight-Candle/dp/B00NQB2RC4,AC85-265V 4W Power 8-LED Downlight Candle Light Bulb E14 Warm White,$6.20," Product Name : LED Candle Light;Base Type : E14;Voltage : AC 85-265V
 Power : 4W;LED Number : 8;Color Temperature : 3050-3200K
 Light Color : Warm White;Exterior Material : Plastic, Aluminum Alloy, Glass
 Exterior Color : GoldTone, Clear;Overall Size : 14.4 x 3.5cm/5.7"" x 1.4"" (H*D)
 Net Weight : 60g;Package Content : 1 x LED Candle Light","E14 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/85-265V-Candle-White-Light-Silver/dp/B00O9W8U9S,AC 85-265V 3 LEDs 3W E14 Candle Bulb White Light Silver Tone Shell,$6.11," Product Name : LED Candle light;Base type : E14;Total power : 3W
 Working Voltage : AC 85-265V;Color Temperature : 6000-6500K;LED Number : 3
 Light Color : White;Material : Plastic, Aluminum Alloy
 Color : Clear, Silver Tone;Total Size : 10.8x 4cm/4.3"" x 1.6"" (H*D)
 Net Weight : 36g;Package Content : 1 x LED Candle light","E14 screw base of this Light Bulb for easy installation.It is an ideal replacement for your dameged E14 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/85-265V-Candle-Light-Socket-White/dp/B00NQBJHYU,AC 85-265V 3W 3 LEDs Bent Tip Candle Light Bulb E14 Socket White Lamp,$5.85," Product Name : LED Candle light;Base type : E14;Total power : 3W
 Working Voltage : AC 85-265V;Color Temperature : 6000-6500K;LED Number : 3
 Light Color : White;Material : Plastic, Aluminum Alloy
 Color : Clear, Gold Tone;Total Size : 13.2 x 4cm/5.2"" x 1.6"" (H*D)
 Net Weight : 37g;Package Content : 1 x LED Candle light","E14 screw base of this Light Bulb for easy installation.It is an ideal replacement for your dameged E14 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Bsod-AC110-240V-spotlight-downlight-Express/dp/B015SQZXTI,Bsod 30 pcs/lot 24W Par30 led lamp AC110-240V E27 Led spotlight 24Leds White led downlight Free Express (24 Watts),Not Found," Comfortable lighting, quickly start, no UV, no IR, no radiation, no flickering.
 Easy assembly simple and stylish exterior design, in order to solve the inconvenience caused by the dismantling of a complex designed to E27 lamp holder
 Using high-quality electronic components manufacturing an IC driver IC no flicker of light output, over-temperature overvoltage overcurrent, LED open circuit and short circuit protection
 Available for offices, factories, shopping malls, schools, garages, metro, household etc.widely used in hotels, markets, shops, exhibition halls, museums, KTVs, bars, the other indoor lighting rooms and so on.","Senda the light to the world 

Specification:
 Item Type :Par30 led bulb 
 Is Bulbs Included :Yes 
 Power Source :AC 
 Voltage :110-240V 
 Warranty 1years 
 Is Dimmable:No 
 Base Type :E27 
 Body Material :Aluminum 
 LED Chip Brand :ordinary 
 Color :white 
 Color Temperature White (5700-6300k) 
 Material:Aluminum 
 Power :24W 
 Number of LED Chip :24Leds 
 Lumens:2160LM 
 Diameter:95mm 

Note :
 WE also have warmwhite color , if you need you can contact with me 

Package Include :
 1X30psc/lot Par30 led lamp"
http://www.amazon.com/85-265V-Candelabra-Candle-White-Light/dp/B00NQBHQBG,AC 85-265V 3W LED Candelabra Candle Bulb Lamp E14 Base White Light,$5.85," Product Name : LED Candle Light Bulb;Base type : E14;Voltage : AC 85-265V
 Total power : 3W;Tempertaure : 6000-6500K
 Light Color : White;Material : Plastic, Metal
 Color : Clear, Silver Tone;Total Size : 110 x 35cm/ 4.3"" x 1.4"" (H*D)
 Net Weight : 34g;Package Content : 1 x LED Candle Light Bulb","E14 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/AC85-265V-Power-50-LED-Downlight-Candle/dp/B00NQBEWU4,AC85-265V 4W Power 50-LED Downlight Candle Light Bulb E14 Warm White,$7.00," Product Name : LED Candle Light;Base Type : E14;Voltage : AC 85-265V
 Power : 4W;LED Number : 50;Color Temperature : 3050-3200K
 Light Color : Warm White;Exterior Material : Plastic, Aluminum Alloy, Glass
 Exterior Color : Silver Tone, Clear;Overall Size : 13.5 x 3.5cm/5.3"" x 1.4"" (H*D)
 Net Weight : 69g;Package Content : 1 x LED Candle Light","E14 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Man-Cave-Skull-Neon-Sign/dp/B00SZ8FRSO,Man Cave Skull Bro LED Neon Sign - Light Sign,$40.00," LED sign measures roughly 12""x9""
 Uses real LED bulbs to shine a bright neon light over a 3D engraved image
 Includes plug & cord with voltage suitable for worldwide use
 Elegant metal chain included for fast, easy set up
 Blue neon light sign will add a unique, attractive glow to any room!","Sign has a sleek design measuring roughly 12""x9"" so it can fit easily on most walls! Includes a plug and cord with voltage suitable for worldwide use and an elegant metal chain for hanging. Neon light sign uses real LED bulbs (as seen in the angled 2nd gallery photo) to shine over the 3D engraved image. Sign will look great in your room, shop, pub, bar, restaurant, garage, man cave or anywhere you like!"
http://www.amazon.com/AC100-2260V-Candle-Light-Socket-White/dp/B00P3FNG58,AC100-2260V 3W 6 LED Candle Light Bulb E14 Socket 2 Pcs Warm White,$10.72," Product Name : LED Candle Bulb;Type : E14Screw Base;Voltage : AC 100-260V
 Power : 3W;LED Number : 6;LED Type : SMD 5730
 Light Color : Warm White;Color Temperature : 2800-3200K;Material : Plastic, Metal
 Color : White, Silver Tone, Clear;Bulb Diameter : 3.7cm/ 1.5"";Total Length : 10cm/ 4""
 Net Weight : 64g;Package Content : 2 x LED Candle Bulb","It is an ideal replacement for your dameged E14 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Candelabra-Candle-Socket-White-Light/dp/B00NQBI20K,3W 6 LEDs Bent Top Candelabra Candle Bulb Lamp E14 Socket White Light,$6.02," Product Name : LED Candle light;Base type : E14
 Total power : 3W;LED Number : 6
 Light Color : White;Material : Plastic, Aluminum Alloy
 Color : Clear, Gold Tone;Total Size : 12.6 x 3.5cm/ 5"" x 1.4"" (H*D)
 Net Weight : 36g;Package Content : 1 x LED Candle light","E14 screw base of this Light Bulb for easy installation.It is an ideal replacement for your dameged E14 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/AC85-265V-Power-Candle-Light-Socket/dp/B00NQBGBIK,AC85-265V 4W Power 50 LEDs Candle Light Bulb E27 Socket Pure White,$7.19," Product Name : LED Candle Light;Base Type : E27;Voltage : AC 85-265V
 Power : 4W;LED Number : 50;Color Temperature : 6000-6500K
 Light Color : Pure White;Exterior Material : Plastic, Aluminum Alloy, Glass
 Exterior Color : Silver Tone, Clear;Overall Size : 13.5 x 3.5cm/5.3"" x 1.4"" (H*D)
 Net Weight : 77g;Package Content : 1 x LED Candle Light","E27 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E27 LED Light Bulb. Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/85-220V1W-Energy-Saving-Screw-White/dp/B00NQB3YKS,AC 85-220V1W LED Lamp Energy Saving Bulb E14 Screw Base Pure White,$6.66," Product Name : LED Bulb;Type : E14Screw Base;Voltage : AC 85 - 220V
 LED Number : 15;Light Color : Pure White;Power : 1W
 Material : Plastic, Metal;Color : White, Silver Tone
 Ball Diameter : 5mm/ 2"";Total Length : 10cm/ 3.9""
 Net Weight : 77g;Package Content : 1 x LED Bulb","It features plastic construction with pure white light LEDs.E14 screw base of this Pure White Light Bulb for easy installation.It is an ideal replacement for your dameged E14 LED Light BulbGreat for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/20-watt-150-watt-Equivalent-Lumens-Output/dp/B00FFDDJRI,20-watt LED Corn Style Bulb (150-watt Equivalent) 2300 Lumens Output - Omnidirectional - E26 Medium Base - Daylight White 6000K - Built In Fan - Full Body Heat Sink,Not Found," Up to 20 year (50,000 hours) life span or 20x of incandescent, You save money by buying one LED instead of 20 bulbs
 Ideal for use in garages, shops, offices, storage spaces, covered out door lighting, and anywhere else a bright white light is desired
 No mercury, lead or any other toxic substances, Enjoy being environmentally conscious, while saving you money with a no compromise lighting solution providing excellent brightness and comfortable color temperatures
 Established manufacturer with extensive experience in the LED business with a wide variety of products sold around the world and a 3 year warranty","New design with latest technology 20 watt LED Corn style bulb is rigorously tested at the assembly line to ensure quality products. Some of the most efficient LED's on the market are used in the manufacturing of this bulb making it the ultimate energy saver. With 2300 lumens this bulb is equivalent to a 150 watt incandescent bulb or a 50 watt CFL or a 25W normal LED Bulb. Excellent choice for hard to reach areas where often replacement of bulbs is undesired. Also works well in applications where the bulb is used frequently or constantly on for maximum savings.The LED bulb can operate in freezing temperatures without any need to warm up and during hot summers without color change as it is designed with internal aluminum heat sinks to dissipate heat.


This LED bulb is designed to stay cooler than both CFL and incandescent bulbs as well as many inferior LED designs.

The unique omnidirectional design provides even lighting throughout a room and does not suffer from spotlight effect. Durable construction provides more protection from impacts and vibrations. No glass used, reduces possibilities of injuries.

The LED bulb does not contain toxic substances like mercury as used in CFL's.
This bulb is compatible with all 120V AC applications that utilise the US E26 base (Standard Bulb Base Size) For use in the United states.

Please note this is a high power high Lumen bulb and is larger in size than a normal incandescent bulb. Please check the dimensions for your application.

We encourage you to compare the specifications to the other bulbs available and we believe you will see that this bulb is far more efficient and reliable."
http://www.amazon.com/85-265V-Chandelier-Candle-White-Light/dp/B00NQBHCZQ,AC 85-265V 3W Chandelier Candle Bulb E14 Base Warm White Light,$5.85," Product Name : LED Candle Light Bulb;Base type : E14;Voltage : AC 85-265V
 Total power : 3W;Tempertaure : 3050-3200K;LED Number : 6
 Light Color : Warm White;Material : Plastic, Metal
 Color : Clear, Silver Tone;Total Size : 12.6 x 3.5cm/ 5"" x 1.4"" (H*D)
 Net Weight : 36g;Package Content : 1 x LED Candle Light Bulb","E14 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Batman-Man-Cave-Neon-Sign/dp/B00SZMFDLQ,Batman Man Cave LED Neon Sign - Light Sign,$40.00," Includes plug & cord with voltage suitable for worldwide use
 LED sign measures roughly 12""x8""
 Elegant metal chain included for fast, easy set up
 Uses real LED bulbs to shine a bright neon light over a 3D engraved image
 Blue neon light sign will add a unique, attractive glow to any room!","Sign has a sleek design measuring roughly 12""x8"" so it can fit easily on most walls! Includes a plug and cord with voltage suitable for worldwide use and an elegant metal chain for hanging. Neon light sign uses real LED bulbs (as seen in the angled 2nd gallery photo) to shine over the 3D engraved image. Sign will look great in your room, shop, pub, bar, restaurant, garage, man cave or anywhere you like!"
http://www.amazon.com/240-270-Lumens-2700K-Energy-Saving/dp/B0097565JO,240-270 Lumens 2700K 3W LED Lamp Energy Saving Bulb Warm White Light,$9.19," Product Name : LED Bulb; Type : E27 Screw Base; Voltage : AC 85 - 220V
 Power : 3W;Lumens : 80 - 90lm/ W; LED Number : 1
 Light Color : Warm White; Color Temperature : 2700K; Material : Plastic, Metal
 Color : White, Silver Tone, Green; Ball Diameter : 5mm/ 2""; Total Length : 10cm/ 3.9""
 Net Weight : 73g; Package Content : 1 x LED Bulb","It features plastic construction with warm white light LEDs.E27 screw base of this warm white Light Bulb for easy installation.It is an ideal replacement for your dameged E27 LED Light Bulb. Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/6000K-Pure-White-Energy-Saving/dp/B006Z4LT1O,3W 6000K Pure White 1 LED Lamp Energy Saving E27 Ball Bulb,$8.50," Product Name: LED Bulb; Type: E27 Screw Base
 Voltage: AC 85 - 220V; Power: 3W; LED Number: 1; Light Color: Pure White
 Color Temperature: 6000K; Material: Plastic, Metal; Color: White, Silver Tone, Green
 Ball Diameter: 5mm/ 2""; Total Length: 10cm/ 3.9""; Net Weight: 54g
 Package Content: 1 x LED Bulb","It features plastic construction with pure white light LEDs. E27 screw base of this Pure White Light Bulb for easy installation. It is an ideal replacement for your dameged E27 LED Light Bulb. Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/DLLL-Infrared-Warehouses-Basements-Driveways/dp/B019JSCOZW,"DLLL White 3W E27 PIR Infrared Motion Sensor 24 LED Light Bulb Lamp For Rooms,Home Bedroom,Warehouses,Basements,Garages,Driveways,Security Areas",Not Found," Suitable for home bedroom,household corridor,veranda,home balcony,toilets,underground parking lot,office & shop,corridor,bathroom,warehouse,basement etc.
 Automatically turn on if the infrared detector detects changes such as when someone walks into its area of detection.
 With a photosensitive internal switch that only allows the light to be activated on when the ambient light is low or dark.
 The light will last for about 30-45 seconds after the infrared detection ceases or the sound stops.","Specifications: 
 Voltage: 220V- 240V AC, 50Hz 
 Power: 3W 
 Luminous flux: about 160LM 
 Light color: white 
 Sensitive wide angle: 90° 
 Sensitive distance: about 4 -5 meters 
 Light emission wide angle: 30° - 160° 
 Maintain time: about 45 seconds per time 
 Power consumption: less than 2KWH / Year 
 Sound sensitivity: 65dB 
 Package Included: 
 1 X E27 Infrared Sensor Light 
 In blister package"
http://www.amazon.com/SlickBlue-Ultra-Bright-Globe-Light/dp/B00NSMAF2A,SlickBlue Pack of 3 Ultra Bright 5W Globe LED Lamp Bulb Light - Warm White(E14),Not Found," High-effect energy conservation
 Low-power consumption
 High illumination and extra-long lifespan
 Suitable for home, shops, offices, studio and exhibition lighting","SlickBlue(TM) Bulbs, It is replacement halogen light bulbs for may uses including ceiling lights, table/desk/floor lamps, cabinet lighting, closet lights, outdoor lights for home, office, restaurants, and stores. All bulbs are brand new and high brightness and long life."
http://www.amazon.com/Atlanta-Falcons-LED-Neon-Sign/dp/B00SZ7WW7E,Atlanta Falcons LED Neon Sign - Light Sign,$40.00," LED sign measures roughly 12""x9""
 Uses real LED bulbs to shine a bright neon light over a 3D engraved image
 Includes plug & cord with voltage suitable for worldwide use
 Elegant metal chain included for fast, easy set up
 Red neon light sign will add a unique, attractive glow to any room!","Sign has a sleek design measuring roughly 12""x9"" so it can fit easily on most walls! Includes a plug and cord with voltage suitable for worldwide use and an elegant metal chain for hanging. Neon light sign uses real LED bulbs (as seen in the angled 2nd gallery photo) to shine over the 3D engraved image. Sign will look great in your room, shop, pub, bar, restaurant, garage, man cave or anywhere you like!"
http://www.amazon.com/Beware-Funny-Sign-Players-Frequent/dp/B00OI6HOLU,Beware! Funny Sign - Poker Players & Loose Women Are Known to Frequent Here,Not Found," Distressed Collector Metal Sign Measures 15
 4 Pre-Drilled holes ready to hang in any Game Room, Garage, Workshop or Man Cave!
 Makes a great conversation piece!
 Makes a Great Gift!
 Ships quickly and safely in a cardboard box","Beware! Poker Players and Loose Women are Known to Frequent this Establishment! Sign. This is a great conversation piece distressed sign, perfect for anyone that wishes to enter your Game Room, Garage, Workshop, or Den or Bar."
http://www.amazon.com/Designers-Edge-L81-Universal-Medium-Base/dp/B0006OG8M4,"Designers Edge L81 Pro Series Universal Metal Shop Light with Safety Grill and Two Medium-Base Porcelain Sockets, On/Off Switch",Not Found," Two 100-Watt rated porcelain sockets with pullchain actuated on/off switch
 Complete with hanging chains, 5-Foot grounded power cord, and one outlet on the end
 Hang ten shoplights in series on a 15-Amp circuit
 Safety wire grill doesn't produce a shadow, limited 2-year warranty, CSA listed US and Canada","Designers Edge L81 Pro Series Metal Shop Light with 2 medium base sockets for CFL or incandescent bulbs. Can use two 65 watt CFL, halogen, or incandescent lamps up to 150-Watt, ( lamps not included). Includes two 120- Volt porcelain sockets for durability and Pullchain on/off switch. Complete with hanging chains, 5-Foot power cord, and one grounded outlet. Hang up to 10 shoplights in series on a 15-amp circuit. Includes ''no shadow'' safety wire grill. Limited 2-year warranty, CSA listed US and Canada. TOLL FREE HOTLINE, 1-800-561-4321.  If you have immediate questions about application, installation, troubleshooting, or a damaged component, please call CCI Consumer product hotline at 1-800-561-4321 or email questions to: CCI.ConsumerSupport@southwire.com"
