url,title,price,short_description,full_description
http://www.amazon.com/Zitrades-10PCS-Connector-Conductor-Jumper/dp/B00977FHG4,Zitrades 10PCS LED 5050 RGB Strip Light Connector 4 Conductor 10 mm Wide Strip to Strip Jumper,$8.80," Fits 5050 LED chips with 10mm 4pin wide strip
 cut the strip on the cut line, splice the ribbon electrically with  this jumper and bend the wires 90 degrees (or whatever angle you  require,) and keep going with the LED strip
 This jumper and bend the wires 90 degrees
 10 pcs LED Strip Connector Cable","Package Content: 10 x LED Strip Connector Cable 


Zitrades Technical Support
 1.If you have a waterproof LED strip, should peel off silicon on the surface around soldering line area and inserting the strip light into the connector body and you'll feel the connector grab the ribbon. 

 2.If you have a non-waterproof LED strip, just slide in the ribbon and make sure positive and negative poles match. 

 3.This product is used only to conductive connection, want to fixed please to solder. 

 4.If you have any questions regarding our products or services, please feel free to drop us an email anytime, we will help you to solve anything on the installation problem and quick reply to you within 24 hours."
http://www.amazon.com/Flexible-Lights-Daylight-Non-waterproof-Lighting/dp/B00WQFP3AO,"LE® Pack of 2 Units 12V DC Flexible LED Strip Lights, 16.4ft/5m LED Light Strips, 82 Lumens / 1.5 Watts per foot, 6000K Daylight White, 300 Units 3528 LEDs, Non-waterproof, Lighting Strips, LED Tape",$11.50," Pack of 2 Units
 Easy Installation. Come with self-adhesive backing for easy and safe application.
 Safe to use. The working voltage is 12V DC. It is touchable and safe to children.
 Cuttable and connectable. Can be cut and reconnected every 3 LEDs ( 2 inches), without damaging the rest strips.
 High brightness and low power consumption: 92lm/ ft,1.5W/ft.","Please Note:

1. Neon Mart is the only legally authorized seller on amazon, and the products from other sellers are all unlawful reproduction. 

2. A power adapter is required but not included, Please search 'Lighting EVER 5000028/B019Q3U72M' on Amazon if you need one. 


Easy Installation. Come with self-adhesive backing for easy and safe application. 

Safe to use. The working voltage is 12V DC. It is touchable and safe to children. 

Cuttable and connectable. Can be cut and reconnected every 3 LEDs (5cm), without damaging the rest strips. 

High brightness and low power consumption:  300lm/m,4.8W/m. 

Flexible operations.  Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows. 

Reduce re-lamp frequency. Lifespan is over 50000 hrs. Save effort and maintenance costs on changing lights frequently. 

Eco-Friendly.  No battery. No lead or mercury. No UV or IR Radiation. 

Accessories included: 4 Strip connectors and 2 DC cables. 

Accessories optional (not included):  Remote controller for dimmable feature. Please search Lighting EVER 5000008 or Lighting EVER 5000054 on Amazon. 

About LE 
 Lighting EVER, abbreviated to LE, focuses on creating the best lighting experience. 
 Only high end LED and advanced optical design are adopted. Enjoy lighting with LE."
http://www.amazon.com/SUPERNIGHT-Waterproof-300LEDs-Changing-Flexible/dp/B00DTOAWZ2,SUPERNIGHT (TM) 16.4FT 5M SMD 5050 Waterproof 300LEDs RGB Color Changing Flexible LED Strip Light,$11.19," Brand: SUPERNIGHT
 This 5050 SMD, 300 LEDs , Much brighter than Double Density 600 3528SMD
 LED Type: High Quality 5050 SMD LED, high intensity and reliability
 Easy and Flexible installation. Ideal for home and business light decoration
 Self-adhesive back with Adhesive tape for secure and easy application","Specification:

- Color: RGB 
- View angle:120
- Diameter: 177mm
- Witdth: 10mm
- Weight: 260g
- Working Tempreture:-20 to 60
- LED Quantity: 300 LEDS / 5 M
- Waterproof Rate: IP65 Waterproof
- Working Voltage:12V DC(12V 5A for 5M 5050 300LED)
Applications:

* light up colorful home life ,DIY household lights for hallways, stairs, trails ,windows
* Light up colorful life hotels decoration use,Theaters, clubs, shopping malls, festivals and performances
* Architectural decorative lighting,Archway, canopy and bridge edge lighting, Security lighting and Emergency
* Extensively applied in Backlighting for signage letters, concealed lighting and advertisement sign lighting
* Applicable for automobile & Airplane model decoration, contour lighting or border.
About SMD 5050 LED Flex Strips:

* SMD 5050 : the dimensions of the chips are 50mm x 50mm. 
* These LED chips have 3 LED chips in one housing (sometimes called tri-chips), and are a lot brighter than 3528 LED chips. 
* They are used when you need high illumination for your project area. 
* Theoretically, SMD 5050 LEDs can offer a light output 3 times that of the 3528 strips
* Therefore the 5050 LED is well suited for lighting up areas that may be subject to high levels of ambient light. 
* Though they produce more heat, it is still drastically lower than other lighting options.Package include: (Note:Power supply not included)  1 X 5 meter RGB roll led strip"
http://www.amazon.com/Flexible-Lights-16-4ft-Non-waterproof-Lighting/dp/B00HSF64E6,"LE 12V DC Flexible LED Strip Lights, 16.4ft/5m LED Light Strips, Blue, 300 Units 3528 LEDs, Non-waterproof, Lighting Strips, LED Tape",$6.99," Easy Installation. Self-adhesive back with adhesive tape for safe and easy application.
 Safe to use. The working voltage is 12V. extremely low heat. It is touchable and safe to children.
 Cuttable and linkable. Easy to cut and use with Lighting EVER accessory (include). It can be cut every 3 LEDs along the cutting marks, without damaging the rest strips.
 Flexible operations. Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows.
 Reduce re-lamp frequency. Lifespan is over 50000 hrs. Save effort and maintenance costs on changing lights frequently.","Please Note:

1. Neon Mart is the only legally authorized seller on amazon, and the products from other sellers are all unlawful reproduction. 

2. A power adapter is required but not included, Please search 'Lighting EVER 5000028/B019Q3U72M' on Amazon if you need one. 


Size of LED:  3528 

Lenth of a tape:  16.4ft 

LED Quantity:  300 

Working Voltage:  12V DC 

Waterproof:  No 

Easy Installation. Self-adhesive back with adhesive tape for safe and easy application. 

Safe to use.  The working voltage is 12V. Extremely low heat. It is touchable and safe to children. 

Cuttable and linkable.  Easy to cut and use with Lighting EVER accessory. It can be cut every 3 LEDs along the cutting marks, without damaging the rest strips. 

Flexible operations.  Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows. 

Reduce re-lamp frequency.  Lifespan is over 50000 hrs. Save effort and maintenance costs on changing lights frequently. 

Eco-friendly. RoHS compliant.  No battery. No lead or mercury. No UV or IR Radiation. 

Accessories includedStrip connectors and DC cable. 

Accessories optional (not included):  Remote controller for dimmable feature. Please search Lighting EVER 5000008/ Lighting EVER 5000054 on Amazon. 

About LE 
 Lighting EVER, abbreviated to LE, focuses on creating the best lighting experience. 
 Only high end LED and advanced optical design are adopted. Enjoy lighting with LE."
http://www.amazon.com/Generic-Waterproof-Flexible-Supports-flexible/dp/B00EMSU3DK,Generic 5M 16.4Ft RGB 5050SMD 300LED Waterproof Flexible LED Light Strip lamp + 44Key IR Remote (Supports Max 5 meters of RGB LED flexible strips),$11.38," LED Type: High Quality 5050 SMD LED
 high intensity and reliability
 Long lifespan >50
 000 hours^Every 3-LEDS cuttable without damaging the rest strips
 according to your requirement^Self-adhesive back with Adhesive tape for secure and easy application^Low power consumption
 Super-bright but running with low temperature^All the light spread and completely smooth. luminous very even
 Note: If the receiver is covered, blocked or out of reach from the controller the strip won't turn off.","Description:  Superbright 5050 SMD RGB LED, high intensity and reliability Waterproof flexible LED strip(IP65 Waterproof Level)  60 SMD RGB LEDs per meter, total 300 LEDs for 5 meters Self-adhesive back with double side adhesive tape Maintenance free, easy installation Every 3-LED cutable without damaging the rest strip  Flexible ribbon for curving around bends  Ultra-bright but running at low temperature  Input volts: DC 12V (12V 5A for 5meters 5050 300LED light strip) Viewing Angle : 120°  Long life span 50,000+ hours  44 Keys RGB Remote Controller: Support max:  5 meters SMD5050 30LEDs/M LED Strips  or 5 meters SMD5050 60LEDs/M LED Strips  or 10 meters SMD3528 60LEDs/M LED Strips  Specifications:  Input Voltage: 12VDC  Input Current: 0-6A  Output Voltage: 12VDc  Output Current: 2A max each color  Connect Mode: Common Anode  Remote powered by 1x 3V CR2025 lithium battery  Working temperature: -20~60C  Work with 12VDC output power supply, DC plug dimension: 5.5*2.1mm   Package included:  1 x 5 meter/1 roll led strip 1 x IR Control Box 1 x 44 Key Remote Controller  Please check the label on the RGB control box for correct use."
http://www.amazon.com/BitFenix-BFA-AAL-50OK15-RP-50cm-Alchemy-LED-Strip-Orange/dp/B00IB8HV8M,"BitFenix BFA-AAL-50OK15-RP 50cm 15 LEDs Alchemy Aqua LED-Strip, Orange - PC/Mac/Linux",Not Found," Features:
 TriBrightLED Technology
 Precision Manufactured",SpecificationsMfr Part Number: BFA-AAL-50OK15-RPFeatures:TriBrightLED TechnologyPrecision ManufacturedWaterproof Aqua SeriesHigh Grade AdhesiveLED:Type:5050 Top SMDNumbers: 15Lumens:50-60 lmAngle: 120Ã'Â°Voltage: 12 VWattage: 3.6WColor: OrangeLength: 50.0 cm
http://www.amazon.com/LEDMO-Flexible-Waterproof-location-brightness/dp/B0132NM6T4,"LEDMO 2835 Flexible LED Strip Light, DC12V Warm White 3000K 300LEDs 16.4Ft 15Lm/LED CRI80, Waterproof IP65 for wet location, 3 times brightness than SMD3528 LED, LED Ribbon, LED Tape",$11.49," High Quality SMD2835 LED, 300 LEDs (60Led/M), Warm White 3000K, 15lm/LED, 3 times brightness than smd3528 led
 DC12V,16.4 Ft (5 Meter) Roll, Cuttable every 3 LEDs, approx. every 2"", at designated cut marks
 Waterproof IP65, prefect for wet location in home and business lighting decoration
 Need to feed by a 12V/5A (60Watt) Power adapter( ASIN: B01461MOGQ ). Dimmable with LED Single Color Dimmer(ASIN: B014EZ4M0K)
 Long life span more than 50,000 hours. 1 Year warranty","Specifications
 * LED Type: High Quality SMD2835 Top LED, 3 times brightness than SMD3528 LEDs 
 * Quantity of LED: 300 LEDs 
 * Light Color: Warm White 2800-3000K 
 * Input Voltage: 12VDC 
 * Light Output (lumen): 15lm/LED 
 * Length: 16.4ft (5m) 
 * IP Rating: Waterproof IP65, for outdoor using(can not be used under-water) 
 * With Self-adhesive back tape for safe and easy application 


Package included
 1x 16.4' 2835 Warm White 300LEDs Waterproof LED Strip 

Power adapter and Remote controller are not included, need to order separately

For a 12V/5A (60Watt) Power adapter, please search ASIN "" B01461MOGQ"" on Amazon 

For a Remote controller for dimmable feature, Please search ASIN '' B014EZ4M0K "" on Amazon"
http://www.amazon.com/Dumpsty-Mighty-Marquee-Desktop-Lightbox/dp/B0169BM0OM,Mighty Marquee Desktop Lightbox,Not Found,,
http://www.amazon.com/ACEBOX-5050SMD-Waterproof-Flexible-Adapter/dp/B00R98Z7R2,ACEBOX 5M 16.4Ft RGB 5050SMD 300LED Waterproof Flexible LED Light Strip lamp + 44Key IR Remote + Power Supply Adapter,$21.50," LED Type: High Quality 5050 SMD LED, high intensity and reliability, Long lifespan >50,000 hours
 Every 3-LEDS cuttable without damaging the rest strips, according to your requirement
 Self-adhesive back with Adhesive tape for secure and easy application
 Low power consumption,Super-bright but running with low temperature
 All the light spread and completely smooth,luminous very even","Description: 
 Superbright 5050 SMD RGB LED, high intensity and reliability 
 Waterproof flexible LED strip(IP65 Waterproof Level) 
 60 SMD RGB LEDs per meter, total 300 LEDs for 5 meters 
 Self-adhesive back with double side adhesive tape 
 Maintenance free, easy installation 
 Every 3-LED cutable without damaging the rest strip 
 Flexible ribbon for curving around bends 
 Ultra-bright but running at low temperature 
 Input volts: DC 12V (12V 5A for 5meters 5050 300LED light strip) 
 Viewing Angle : 120¡ã 
 Long life span 50,000+ hours 
 Specifications: 
 Input Voltage: 12VDC 
 Input Current: 0-6A 
 Output Voltage: 12VDc 
 Output Current: 2A max each color 
 Connect Mode: Common Anode 
 Remote powered by 1x 3V CR2025 lithium battery 
 Working temperature: -20~60C 
 Work with 12VDC output power supply, DC plug dimension: 5.5*2.1mm 
 Package Included: 
 1x16.4FT 5 Meter 5050 SMD LED Strip 
 1x 44Key IR Remote 
 1x Receiver Box 
 1x Power Supply"
http://www.amazon.com/LEDwholesalers-Changing-Flexible-Controller-44-button/dp/B0040FJ27S,"LEDwholesalers 16.4ft RGB Color Changing Kit with LED Flexible Strip, Controller with 44-button Remote and Power Supply, 2034RGB+3315+3215",$28.99," Complete kit includes LED strip, controller, and power supply
 Set static colors, adjust brightness, select various auto color changing modes via wireless remote
 LED strip is cuttable and linkable (required components not included, combined length should not exceed 16ft)
 Flexible - fits just about any space you can imagine
 Eco friendly - uses very little energy, without harmful radiations","Specifications (LED strip)      * LED Quantity/Type: 150xSMD5050 RGB      * Input Voltage (to power supply): 100-240VAC, 50/60Hz      * Power: 36W      * LED Strip Width: 10mm      * LED Strip Length: 16.4ft (5m)      * IP Rating: IP30 (dry locations only)             Items Included      * (1x) RGB LED strip with adhesive back      * (1x) Controller and 44-button wireless IR remote      * (1x) Power supply             Wiring      * Unroll LED strip completely.      * Any exposed wires on the other end of the LED strip must not touch one another (or any metal object), creating a short.      * Connect the 4-pin connector of controller to that of the LED strip, making sure that the arrows line up.      * Connect 5mm DC jack of power supply to controller.      * Remove the plastic seal in the battery compartment of the wireless remote.      * Double check that all connections are correct and secure, then plug in power cord.             Note      * While the included controller can handle the power requirement of two such strips, the power supply only has the capacity to drive a single strip.      * Do not lengthen the LED strip by directly connecting an additional section to it.      * Extension kits are available for adding additional strips.      * Test all components before permanent installation.      * Make sure that wires at the other end of the LED strip are not touching one another (or any metal object), which would create a short circuit. Electrical tape may be used to wrap each of those wire ends to isolate them.      * The LED strip is cuttable every 3 LEDs, approx. every 4"", at the designated cut marks."
http://www.amazon.com/Viel-Spass-Freude-Kastelruther-Spatzen/dp/B00U1GEPOA,Viel Spass & Freude,Not Found,,"Specifications Bulb Base T10 Type Turn Signal Light, Side Marker Light, License Plate Light, Instrument Light Primary Application RV, Car Light Color Cold White Wattage 2W Chip Type SMD 3528 Voltage DC 12V Luminous Flux (lm) 100-120 Color Temperature(K) 6000 Dimensions(cm) 4.0 x 1.2 x 1.2 Package Content 1 Pair of Light Bulbs"
http://www.amazon.com/Triangle-Bulbs-T93007-Waterproof-Flexible/dp/B00RLZRI7U,"Triangle Bulbs T93007 - Waterproof Flexible LED Strip Light, 300 LED's, 3528 SMD, Pure White, 16.4 feet / 5M",$9.99," Package includes: 5 m (16.4 ft) LED Strip Light
 Self-adhesive back with double-sided adhesive tape
 Can cut strip between every 3 SMD's without damaging the rest of the strip
 Pure White, Waterproof - IP65
 MANUFACTURER's NOTE: Be sure to check where this item ships from - non-US based vendors are not shipping authentic Triangle Bulbs items. Make sure shipping times are less than 10 days.","Pack of 1 Triangle Bulbs T93007-1(B) LED Strip Light. These strips are 25 watts, have 300, 3528 SMD, individual LED units along the strip, and can be separated (cut) at every 3rd SMD interval without damaging the rest of the strip.These lights are pure white and the strip is IP65 waterproof. The strip is self-adhesive with double-sided tape. The strip is 5 meters, or 16.4 feet in length."
http://www.amazon.com/SUPERNIGHT-RGBWW-Remote-Controller-Activated/dp/B00PXUWAYG,SUPERNIGHT RGBW RGBWW LED Strip Light 44 Key IR Remote Music Controller 12V/2A Sound Activated Controller For RGBW RGBWW LED Light Strip Lamp,$8.99," RGBW/RGBWW Music controller is widely used for controlling RGBW/RGBWW flexible led strip
 Adjusting brightness, static colors and color changing effects through IR remote control
 When it is in sound-control mode, the colors will change with the rhythm of music","SUPERNIGHT RGBW RGBWW LED Strip Light 44 Key IR Remote Music Controller 12V/2A Sound Activated Controller For RGBW RGBWW LED Light Strip Lamp
Features:  44Keys infrared Music LED Controller adopts the advanced micro control unit RGBW/RGBWW Music controller is widely used for controlling RGBW/RGBWW flexible led strip Adjusting brightness, static colors and color changing effects through IR remote control When it is in sound-control mode, the colors will change with the rhythm of music
Description: Color:20 Colors Connection Mode: Common anode Special function: Sound Control Supply voltage: DC 12V-24V Output current: 3*2A Control box dimension: 50mm x 34mm x 22mm ± 0.2mm Remote controller dimension: Size:124 (L) ×56(W) × 6 (H) ± 0.2mm Control range: 10cm - 500cm RGBW/RGBWW LED Strips   Package include: 1x 44Key Music IR Controller 
NOTE: This controller design for RGBW & RGBWW led strip, please know that it will NOT work for RGB LED Strip."
http://www.amazon.com/Fulcrum-30010-301-Battery-Operated-Stick--Silver/dp/B000R7PM36,"Fulcrum 30010-301 LED Battery-Operated Stick-On Tap Light, Silver, 3 Pack",$7.04," Set of 3 battery-operated stick-on tap lights with convenient tap-on/off technology
 Super-bright LEDs offer energy-efficient lighting and never need replacing
 Operates for up to 100 hours on 3 AAA batteries (not included)
 Silver-toned ABS plastic construction; includes adhesive strips for easy installation
 Each light measures 2-1/2 inches in diameter by 1/2-inch deep","Fulcrum 30010 LED Battery-Operated Stick-On Tap Light, 3 Pack    Set of 3 LED tap lights offer quick, convenient light. (silver model shown) view larger     Turn the light on/off with a simple touch. (silver model shown) view larger  Versatile Use Easily illuminate countertops, closets, pantries, storage shelves, stairways, and other everyday spaces with this three-pack of Fulcrum 30010 battery-operated tap lights. The round-shaped lights project a bright white beam of light and will outperform incandescent tap lights for longevity and brightness. Easy to Install For fast, easy installation, simply use the supplied adhesive tape to mount the lights onto almost any surface--no wiring or plugs required. Each light comes equipped with energy-efficient LEDs that will last for up to 100 hours on three AAA batteries (sold separately). Best of all, the tap lights turn on/off with just a touch. Durably housed in ABS plastic with a cool, contemporary silhouette, each light nicely accommodates surrounding decor, traditional and modern alike. In addition to lighting dark spaces around the home, the stick-on lights also work well when out and about, whether in the car or RV, on a boat, or when camping. Choose from two stylish colors--bronze or silver. LED Floodlight Technology Better than Ordinary LED LED floodlight technology is a blend of special LED and lens technologies that create enhanced and more useable light. Ordinary LEDs emit a highly concentrated beam of light and illuminate only a small area. They also provide very little ambient light--the area outside of the beam is dark. Ordinary LEDs also emit a ""hot"" light, which produces glare and can cause eye-strain. LED floodlight technology, the next generation of lighting technology, offers a smarter choice. It delivers an ultra-wide beam of bright, glare-free light, so you can see more. It also provides even and balanced illumination over a wide area, so you can see better and more comfortably--no more eyestrain or discomfort. In addition, the LEDs never need to be replaced, and they use only 10% of the energy compared to a conventional light bulb, which ultimately translates to fewer batteries in landfills and more money in your pocket.   Highlights  Multiple uses: lights any dark space--closets, cabinets, counters, utility rooms On the go: also great for cars, boats, RVs, and camping Mounts anywhere: no wires, no plugs--perfect for stairs, hallways, or closets Easy installation: installs in minutes using supplied adhesive tape Simple to operate: tap-on/tap-off operation makes it easy for anyone to use Energy-efficient LEDs: up to 100 hours on a set of batteries, never need replacement Batteries: uses three AAA batteries (sold separately) Value three-pack: sold in a set of 3    LED floodlight technology provides super-bright, glare-free, ultra-wide coverage."
http://www.amazon.com/XT-AUTO-Flexible-Waterproof-Decoration/dp/B014V4RMCE,XT AUTO 8pcs 12V Super Bright 30cm 15 LED Flexible Waterproof LED Strip light For Car Interior & Exterior Decoration DRL Day Running Light Or Boat Bus Garden,$8.99," Size: Length: 30cm (11.1 inch) Width: 1cm (0.4 inch)
 Easy to install, flexible and can bend to any shape and anywhere
 Super-bright but running with low temperature and low power consumption, high intensity and reliability, Long lifespan >50,000 hours
 Waterproof protection ideal for both interior and exterior decoration,All the light spread and completely smooth,luminous very even,Well-distributed lighting. LED components are uniformly lined up
 For use with cars, motorcycles,bikes,tree, swimming pool and all outdoor decoration for Events Use: interior & exterior,hallways, stairs, trails ,windows, Light up colorful life hotels decoration use,Theaters, clubs, shopping malls, festivals and performances Eco-Friendly. RoHS compliant. No lead or mercury. No UV or IR RadiationSelf-adhesive back with Adhesive tape for secure and easy application","Specification:
 - Width: 1cm 
 - Voltage: DC12V 
 - LED type: 3528 
 - LED Quantity: 15LEDS 
 - LED Strip length: About 30Cm 
 - Output power: 0.9W/pcs 
 - Working temperature: -20 to 50 degree 
 - Lifetime: 20,000 hrs 
 - Waterproof: IP67 


Features:
 - Super bright and long-lasting LED 
 - Low power consumption, long service life 
 - Easy to install and clean 
 - Waterproof, Solid-state, vibration-resistant 
 - With flexible and durable strip, can be cut to your expected length 
 - Self-adhesive on back, easy to install, flexible and can bend to any shape 


Application:
 1. For transparent or non transparent material around lighting. 
 2. For outline for the path and signs, illuminated advertising signs, etc. 
 3. For car decoration and advertisement sign lighting. 


Package included:
 8 x 30cm 15 LED Strip light (NOT IN RETAIL PACKAGE)"
http://www.amazon.com/SuperonlineMall-Non-Waterproof-Changing-Decorative-Controller/dp/B017WG8YOI,"SuperonlineMall™ RGB Led Strip Light Kit, 5M 16.4Ft 3528 SMD 300LEDs Waterproof Color Changing RGB LED Flexible Lights Xmas Decorative LED Tape + 24Key Remote Controller + 12V 2A Power Supply",$14.99," .Safe to use. The working voltage is 12V. extremely low heat. It is touchable and safe to children.
 Easy Installation. Plug and play without wiring
 Reduce re-lamp frequency. Lifespan is over 50000 hrs. Save effort and maintenance costs on changing lights frequently.
 Flexible operations. Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows.
 It can be cut every 3 LEDs along the cutting marks, without damaging the rest strips.","Specifications:
 Function: 3528SMD 16.4ft RGB waterproof strip 
 Strip Length: 5 M 
 Type: 3528 SMD RGB LED 
 Quantity: 300 LEDs 
 Color: RGB. Multicoloured, like red, green, blue, yellow, etc. 
 Power: 24W 
 Input Voltage: DC 12V 
 Working Current/meter:0.4A 
 Waterproof level: Waterproof 
 Working Temperature: -20-50 Degrees Celsiusv 
 Size: 500cm x 0.8cm x 0.2cm 
 Remote Control: With a Remote control to control the light. 
 Remote Control Battery: CR2025 Lithium battery (included) 


Package including:
 1 x waterproof 5M RGB 300LED Flexible LED Strip 
 1 x 24Key IR Controller(with battery) 
 1 x IR Controller box 
 1 x 12V 2A Power adapter supply Dc tip:5.5x2.1mm 


Wide Applications: 
 1.Light uping for hotels decoration use,Theaters,Clubs,Shopping Malls,Automobile & Airplane model decoration,contour lighting, Border, Festivals and performances 
 2.Widely used for Architectural decorative lighting,Archway,canopy and bridge edge lighting,Security lighting and Emergency lighting 


Attention:

Tips:Under the W mode the strip will lit like Red Green and Blue, different from 5050LED which will lit like cold white, there's no white mode for the 3528 LED."
http://www.amazon.com/16-4ft-Flexible-Lights-Lumens-Non-waterproof/dp/B00HSF66KS,"LE® 16.4ft 12V Flexible LED Strip Lights, Red, 82 Lumens / 1.5 Watts per foot, 300 Units 3528 LEDs, Non-waterproof, Light Strips, LED Tape, 16.4ft/5m",$6.99," Easy Installation. Self-adhesive back with adhesive tape for safe and easy application.
 Safe to use. The working voltage is 12V. extremely low heat. It is touchable and safe to children.
 Cuttable and linkable. Easy to cut and use with Lighting EVER accessory (include). It can be cut every 3 LEDs along the cutting marks, without damaging the rest strips.
 Flexible operations. Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows.
 Reduce re-lamp frequency. Lifespan is over 50000 hrs. Save effort and maintenance costs on changing lights frequently.","Please Note:

1. Neon Mart is the only legally authorized seller on amazon, and the products from other sellers are all unlawful reproduction. 

2. A power adapter is required but not included, Please search 'Lighting EVER 5000028/B019Q3U72M' on Amazon if you need one. 


Size of LEDs:  3528 

Lenth of a tape:  16.4ft 

LEDs Quantity:  300 

Working Voltage:  12V DC 

Waterproof:  No 

Easy Installation.  Self-adhesive back with adhesive tape for safe and easy application. 

Safe to use.  The working voltage is 12V. Extremely low heat. It is touchable and safe to children. 

Cuttable and linkable.  Easy to cut and use with Lighting EVER accessory. It can be cut every 3 LEDs along the cutting marks, without damaging the rest strips. 

Flexible operations.  Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows. 

Reduce re-lamp frequency.  Lifespan is over 50000 hrs. Save effort and maintenance costs on changing lights frequently. 

Eco-friendly. RoHS compliant.  No battery. No lead or mercury. No UV or IR Radiation. 

Accessories includedStrip connectors and DC cable. 

Accessories optional (not included) 
 Remote controller for dimmable feature. Please search 'Lighting EVER 5000008' on Amazon. 

About LE 
 Lighting EVER, abbreviated to LE, focuses on creating the best lighting experience. 
 Only high end LED and advanced optical design are adopted. Enjoy lighting with LE."
http://www.amazon.com/Flexible-Waterproof-Strip-Lamp-Controller/dp/B0146D3SCI,Sanwo 3528 RGB 5SMD 5M/Roll 16.5ft 300Led 60Led/M Flexible Waterproof Strip Lamp Lights+12v Power Supply Adapter+LED 44Key Controller,$17.99," Operating voltage: 12V, Power Consumption: 4.8W / m (0.08W / lamp beads)  Colour: RGB/ Warm white / White / Yellow / Blue / Red / Green (optional) Viewing angle: 120 degrees, Specifications: 60 Beads / 5 m / roll, Waterproof: IP65
 Easy and Flexible installation.
 Self-adhesive back with double side adhesive tape, so it can be fixed on any surface and in any shape easily.
 Power adapters included","Item Description: 
 Product Size: 3528 SMD Led 
 1:Operating voltage: 12V 
 2:Power Consumption: 4.8W / m (0.08W / lamp beads) 
 3:Viewing angle: 120 degrees 
 4:Specifications: 5 m / roll ; 60 beads / m ; 
 5:Waterproof: IP65 
 6:Long life span 50,000+ hours 
 7:Certification: CE & RoHS 


Application:

Widely Used: It will make your your home, shop,bar,office a fairy, magical and twinkling lighting. 

Applies at any time:You can used it on Christmas, Birthday,Wedding,Evening Party, and other holiday, it will offer you a warm, lively, romantic atmosphere. 

Easy and Flexible Installation. It smallpox,dark trough, background lighting, decorative lighting, jewelry counters, car,garden,bicycle,Patio well, Shining. 

Double Side Adhesive Tape: Self-adhesive back with double side adhesive tape, so it can be fixed on any surface and in any shape easily. 


Attention:
 1. Storage Temperature:-40-+50 degree 
 Operation Temperature:-25-+60 degree 
 2:Installation surface must be smooth, clean and dry. 
 3:The part of Led components can not be fixed on the surface of the sharp edge. 
 4:Strip should not be collied or crushed. 
 5:Strip can be cut following the cuttiing lines. 
 6:The led strips, must not exceed 5m, when used in a DCseries circuit. 


Package included:
 1*5m roll stripe 3528 SMD Led 
 1*power supply adapter 
 1x 44 key remote control 

Please attention: The 3528 LED HAS NO WHITE MODE, the ""W"" mode will show like Red Green and Blue, which different from 5050LED, will show cool white."
